product_id,source_category,brand,name,product_type,country,product_url,skin_type,sensitivity,skin_type_source,ingredients,ingredient_count,key_ingredients,free_from,spf,benefits,concerns,price_usd,price_source,size_value,size_unit,size_ml,price_lbp,price_lbp_rate,price_per_ml,price_tier,rating,rating_count,rating_source,review_texts_json,shops_in_lebanon,image_url,image_source,product_summary,price_seen_date,sold_by_shops,price_usd_lowest,price_usd_highest,ingredient_functions,cosing_matched,cosing_coverage,restricted_ingredients
LBO-00047,Lebanese origin,Samasoaps,"Sama Herbal Blend Hair & Scalp Shampoo Bar for Thinning Hair, Flaky Scalp",Bath & Body,Lebanon,https://samasoaps.com/products/sama-herbal-blend-hair-scalp-shampoo-bar,All,Sensitive,"tier 4, inferred: a general purpose formula","Sodium Olivate, Sodium Cocoate, Sodium Palmate, Aqua, Glycerin, Ziziphus Spina-Christi Leaf (Sidr) Powder, Astragalus Gummifer Gum (Kathira), Saussurea Costus Root, Saussurea Costus Root Oil Allergens None Expected Lasts for 4-6 weeks Usage & Care Wet hair and bar, swipe over scalp, massage 30 seconds, rinse. Dry bar on draining rack; store spare bars in a cool, dry spot. .CG_Container { line-height: 1.5; } .CG_Container p { margin: 8px 0; } .CG_Container h1, .CG_Container h2 { font-size: 24px; font-weight: bold; margin-top: 20px; margin-bottom: 6px; border-bottom: 2px solid #ccc; text-decoration: none; text-transform: uppercase; } .CG_Container table { width: 100%; border-collapse: collapse; margin: 12px 0; } .CG_Container tr { border-bottom: 1px solid #eee; } .CG_Container td { padding: 8px 12px; text-align: left; vertical-align: middle; } .CG_Container ul { list-style-type: disc; margin: 8px 0; padding-left: 20px; } .CG_Container ul li { padding: 0; margin: 4px 0; } .CG_Container .inline-text-container ul { list-style: none; margin: 0; padding: 0; display: flex; flex-wrap: wrap; gap: 8px; } .CG_Container .inline-text-container ul li { display: inline-block; padding: 6px 12px; border-radius: 12px; }",45,Urea,,,Reduces Irritation,None identified in the formula,8.00,samasoaps.com,,,,716000,89500,,budget,5,1,lebanese_local,,,https://samasoaps.com/cdn/shop/files/SamaBlend.png?v=1772363534,og:image,"Description Sidr leaf and kathira work together to reduce breakage and support thinning hair , while costus root helps soothe scalp itch for lasting comfort. Rich lather cleanses effectively even in hard water, and the herbal, subtly woody scent leaves hair feeling fresh and revitalized . Organic and gentle , this bar is ideal for those seeking natural scalp care in a convenient format. Highlights",,,8.00,8.00,"Viscosity Controlling, Cleansing, Surfactant - Cleansing, Surfactant - Emulsifying, Solvent, Denaturant, Hair Conditioning, Humectant",6,15,
LBO-00069,Lebanese origin,Samasoaps,Rosemary Revive Hair & Scalp Shampoo Bar for Volume and Scalp Care,Bath & Body,Lebanon,https://samasoaps.com/products/rosemary-revive-hair-scalp-shampoo-bar,All,Sensitive,"tier 4, inferred: a general purpose formula","Aqua, Sodium Cocoate, Sodium Olivate, Glycerin, Rosmarinus Officinalis Oil",5,,,,Hydrating,None identified in the formula,7.00,samasoaps.com,,,,626500,89500,,budget,,,,,,https://samasoaps.com/cdn/shop/files/RosemarySoap.png?v=1778674353,og:image,"Description Rosemary Revive Hair & Scalp Shampoo Bar delivers invigorating herbal freshness with rosemary and tea tree oils to stimulate new growth and keep flakes away . pH-balanced for shine , this eco-friendly bar suits normal-to-oily hair needing volume and clarity . Shea and cocoa butters nourish, while natural botanicals gently cleanse. Each bar lasts 6-8 weeks and replaces two plastic bottl",,,7.00,7.00,"Solvent, Cleansing, Surfactant - Cleansing, Surfactant - Emulsifying, Viscosity Controlling, Denaturant, Hair Conditioning, Humectant",4,80,
LBO-00080,Lebanese origin,Cosmaline,Cosmal Cure Professional Hair Color Cream Dark Copper Blonde 6/4 + Developer Cream,General Moisturizer,Lebanon,https://shop.cosmaline.com/shop/cosmal-cure-professional-developer-cream-6-20vol-80ml-396,Oily,Resistant,"tier 4, inferred: oil absorbing or keratolytic actives, no occlusive","Aqua, Cetearyl Alcohol, Sodium Laureth Sulfate, Sodium Lauryl Sulfate, Ammonia, Macadamia Ternifolia Seed Oil (Macadamia Oil), Argania Spinosa Kernel Oil (Argan Oil), Ascorbic Acid, m-Aminophenol, Resorcinol, Toluene-2,5-Diamine Sulfate, 2,4-Diaminophenoxyethanol HCI, p-Phenylenediamine, 4-Chlororesorcinol, Sodium Sulfite, Tetrasodium EDTA, BHT, Parfum, Citronellol, Eugenol, Alpha-Isomethyl lonone, Hydroxycitronellal, Limonene, Linalool. Developer Cream Ingredients: Aqua, Hydrogen Peroxide, Cetearyl Alcohol, Salicylic Acid, Disodium Phosphate, Salicylic Phosphate, Sodium Lauryl Sulfate, Phosphoric Acid. Alcohol Denat., Aqua, Ethyl Butylacetylaminopropionate, Glycerin, Panthenol, Parfum, Alpha-Isomethyl lonone, Benzyl Salicylate, Citronellol, Hydroxycitronellal, Limonene.",43,Panthenol,"Parabens, Silicones, Sulfates, Mineral Oil",,"Brightening, Dark Spots","May Worsen Dryness, May Worsen Irritation, May Worsen Rosacea, May Worsen Eczema, May Trigger Acne",,,80,ml,80.00,,,,,,,,,,https://shop.cosmaline.com/web/image/product.template/396/image_1024?unique=459c8fc,og:image,,,,,,"Perfuming, Fragrance, Surfactant - Cleansing, Skin Conditioning, Solvent, Surfactant - Emulsifying, Denaturant, Skin Conditioning - Emollient",34,81,"4-Chlororesorcinol, Ammonia, Benzyl Salicylate, Citronellol, Eugenol, Hydrogen Peroxide"
LBO-00081,Lebanese origin,Cosmaline,Cosmal Cure Professional Hair Color Cream Extra Light Ash Blonde 9/1 + Developer Cream,General Moisturizer,Lebanon,https://shop.cosmaline.com/shop/cosmal-cure-professional-hair-color-cream-extra-light-ash-blonde-9-1-developer-cream-3741,Oily,Resistant,"tier 4, inferred: oil absorbing or keratolytic actives, no occlusive","Aqua, Cetearyl Alcohol, Sodium Laureth Sulfate, Sodium Lauryl Sulfate, Ammonia, Macadamia Ternifolia Seed Oil (Macadamia Oil), Argania Spinosa Kernel Oil (Argan Oil), Ascorbic Acid, m-Aminophenol, Resorcinol, Toluene-2,5-Diamine Sulfate, 2,4-Diaminophenoxyethanol HCI, p-Phenylenediamine, 4-Chlororesorcinol, Sodium Sulfite, Tetrasodium EDTA, BHT, Parfum, Citronellol, Eugenol, Alpha-Isomethyl lonone, Hydroxycitronellal, Limonene, Linalool. Developer Cream Ingredients: Aqua, Hydrogen Peroxide, Cetearyl Alcohol, Salicylic Acid, Disodium Phosphate, Salicylic Phosphate, Sodium Lauryl Sulfate, Phosphoric Acid. Alcohol Denat., Aqua, Ethyl Butylacetylaminopropionate, Glycerin, Panthenol, Parfum, Alpha-Isomethyl lonone, Benzyl Salicylate, Citronellol, Hydroxycitronellal, Limonene.",43,"Vitamin C, Salicylic Acid, Panthenol, Argan Oil","Parabens, Silicones, Mineral Oil",,"Brightening, Dark Spots","May Worsen Dryness, May Worsen Irritation, May Worsen Rosacea, May Worsen Eczema, May Trigger Acne",,,,,,,,,,,,,,,https://shop.cosmaline.com/web/image/product.template/3741/image_1024?unique=8d20d3a,og:image,,,,,,"Perfuming, Fragrance, Surfactant - Cleansing, Skin Conditioning, Solvent, Surfactant - Emulsifying, Denaturant, Skin Conditioning - Emollient",34,81,"4-Chlororesorcinol, Ammonia, Benzyl Salicylate, Citronellol, Eugenol, Hydrogen Peroxide"
LBO-00082,Lebanese origin,Cosmaline,Cosmal Cure Professional Hair Color Cream Blue Black 1/0 + Developer Cream,General Moisturizer,Lebanon,https://shop.cosmaline.com/shop/cosmal-cure-professional-hair-color-cream-blue-black-1-0-developer-cream-3775,Oily,Resistant,"tier 4, inferred: oil absorbing or keratolytic actives, no occlusive","Aqua, Cetearyl Alcohol, Sodium Laureth Sulfate, Sodium Lauryl Sulfate, Ammonia, Macadamia Ternifolia Seed Oil (Macadamia Oil), Argania Spinosa Kernel Oil (Argan Oil), Ascorbic Acid, m-Aminophenol, Resorcinol, Toluene-2,5-Diamine Sulfate, 2,4-Diaminophenoxyethanol HCI, p-Phenylenediamine, 4-Chlororesorcinol, Sodium Sulfite, Tetrasodium EDTA, BHT, Parfum, Citronellol, Eugenol, Alpha-Isomethyl lonone, Hydroxycitronellal, Limonene, Linalool. Developer Cream Ingredients: Aqua, Hydrogen Peroxide, Cetearyl Alcohol, Salicylic Acid, Disodium Phosphate, Salicylic Phosphate, Sodium Lauryl Sulfate, Phosphoric Acid. Alcohol Denat., Aqua, Ethyl Butylacetylaminopropionate, Glycerin, Panthenol, Parfum, Alpha-Isomethyl lonone, Benzyl Salicylate, Citronellol, Hydroxycitronellal, Limonene.",43,"Vitamin C, Salicylic Acid, Panthenol, Argan Oil","Parabens, Silicones, Mineral Oil",,"Brightening, Dark Spots","May Worsen Dryness, May Worsen Irritation, May Worsen Rosacea, May Worsen Eczema, May Trigger Acne",,,,,,,,,,,,,,,https://shop.cosmaline.com/web/image/product.template/3775/image_1024?unique=b857df9,og:image,,,,,,"Perfuming, Fragrance, Surfactant - Cleansing, Skin Conditioning, Solvent, Surfactant - Emulsifying, Denaturant, Skin Conditioning - Emollient",34,81,"4-Chlororesorcinol, Ammonia, Benzyl Salicylate, Citronellol, Eugenol, Hydrogen Peroxide"
LBO-00083,Lebanese origin,Cosmaline,Cosmal Cure Professional Hair Color Cream Medium Blonde Ash Pearl 7/18 + Developer Cream,General Moisturizer,Lebanon,https://shop.cosmaline.com/shop/cosmal-cure-professional-hair-color-cream-medium-blonde-ash-pearl-7-18-developer-cream-3972,Oily,Resistant,"tier 4, inferred: oil absorbing or keratolytic actives, no occlusive","Aqua, Cetearyl Alcohol, Sodium Laureth Sulfate, Sodium Lauryl Sulfate, Ammonia, Macadamia Ternifolia Seed Oil (Macadamia Oil), Argania Spinosa Kernel Oil (Argan Oil), Ascorbic Acid, m-Aminophenol, Resorcinol, Toluene-2,5-Diamine Sulfate, 2,4-Diaminophenoxyethanol HCI, p-Phenylenediamine, 4-Chlororesorcinol, Sodium Sulfite, Tetrasodium EDTA, BHT, Parfum, Citronellol, Eugenol, Alpha-Isomethyl lonone, Hydroxycitronellal, Limonene, Linalool. Developer Cream Ingredients: Aqua, Hydrogen Peroxide, Cetearyl Alcohol, Salicylic Acid, Disodium Phosphate, Salicylic Phosphate, Sodium Lauryl Sulfate, Phosphoric Acid. Alcohol Denat., Aqua, Ethyl Butylacetylaminopropionate, Glycerin, Panthenol, Parfum, Alpha-Isomethyl lonone, Benzyl Salicylate, Citronellol, Hydroxycitronellal, Limonene.",43,"Vitamin C, Salicylic Acid, Panthenol, Argan Oil","Parabens, Silicones, Mineral Oil",,"Brightening, Dark Spots","May Worsen Dryness, May Worsen Irritation, May Worsen Rosacea, May Worsen Eczema, May Trigger Acne",,,,,,,,,,,,,,,https://shop.cosmaline.com/web/image/product.template/3972/image_1024?unique=d662fef,og:image,,,,,,"Perfuming, Fragrance, Surfactant - Cleansing, Skin Conditioning, Solvent, Surfactant - Emulsifying, Denaturant, Skin Conditioning - Emollient",34,81,"4-Chlororesorcinol, Ammonia, Benzyl Salicylate, Citronellol, Eugenol, Hydrogen Peroxide"
LBO-00096,Lebanese origin,Cherryblossomleb,Biotin Repairing Hair Mask - Cherry Blossom,Wet Mask,Lebanon,https://cherryblossomleb.com/product/biotin-repairing-hair-mask/,All,Sensitive,"tier 4, inferred: a general purpose formula","Aqua, Coco Caprylate Caprate, Cetyl Alcohol, Stearyl Alcohol, Vegetable Glycerol, Argania Spinosa Kernel Oil, Glyceryl Caprylate, Pentylene Glycol, Butyrospermum Parkii (Shea Butter), Persea Gratissima Oil, Simmondsia Chinensis Oil , Biotin, Tocopheryl Acetate Oil, Propylene Glycol, Glycerol Monostearate Cyclopentasiloxane, Crambe Abyssinica Seed Oil Phytosterol Esters",16,"Vitamin E, Shea Butter, Argan Oil, Jojoba Oil","Fragrance, Parabens, Alcohol, Essential Oils, Sulfates, Mineral Oil",,"Hydrating, Barrier Repair","May Worsen Dryness, May Worsen Eczema, May Worsen Oily Skin",13.00,cherryblossomleb.com,,,,1163500,89500,,budget,,,,,,https://cherryblossomleb.com/wp-content/uploads/2022/06/Biotin-Hair-Mask.jpg,og:image,,,,13.00,13.00,"Skin Conditioning, Skin Conditioning - Emollient, Surfactant - Emulsifying, Solvent, Viscosity Controlling, Emulsion Stabilising, Fragrance, Opacifying",10,62,
LBO-00109,Lebanese origin,The Aloelab,K9.2 Advanced Nourishment Scalp and Hair Mask,Wet Mask,Lebanon,https://thealoelab.com/products/k9-2-advanced-nourishment-scalp-and-hair-mask,All,Resistant,"tier 4, inferred: a general purpose formula","Linum Usitatissimum (Flaxseed) Extract, Aqua (Water), Helianthus, Aloe Barbadensis Leaf Extract, Cocos Nucifera (Coconut) Oil, Glycerin, Polysorbate 20, Cetearyl Alcohol, Tocopherol Vitamin E, Stearic Acid, Xanthan Gum, Acacia Senegal Gum, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate, Disodium EDTA, Citric Acid, Mentha Piperita (Peppermint) Oil",18,"Vitamin E, Aloe Vera, Coconut Oil","Fragrance, Parabens, Alcohol, Silicones, Sulfates, Mineral Oil",,Barrier Repair,"May Worsen Dryness, May Worsen Rosacea",8.83,thealoelab.com,,,,790285,89500,,budget,,,,,,https://thealoelab.com/cdn/shop/files/k9.2.jpg?v=1776936879,og:image,"A rich, intensive mask that deeply nourishes and strengthens hair, while promoting a healthy scalp and long-lasting softness. SCALP & HAIR TYPES: All scalp and hair types CONCERN Hair needing deep nourishment FEATURES Enriched with natural fresh flaxseed extract and nutrient-rich actives Deep conditioning mask Supports hair resilience and scalp health RESULTS Deeply nourishes the scalp and stimula",,,8.83,8.83,"Fragrance, Skin Conditioning, Viscosity Controlling, Surfactant - Cleansing, Surfactant - Emulsifying, Perfuming, Emulsion Stabilising, Preservative",15,83,"Citric Acid, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate"
LBO-00126,Lebanese origin,The Aloelab,K7.3 Oil Control Scalp Serum,Serum,Lebanon,https://thealoelab.com/products/k7-3-oil-control-scalp-serum,Oily,Sensitive,"tier 4, inferred: oil absorbing or keratolytic actives, no occlusive","Aqua (Water), Alcohol, Niacinamide, Panthenol Vitamin B5, Propylene Glycol, Silica Silylate, PEG-40 Hydrogenated Castor Oil, Phenoxyethanol, Fragrance, VP/VA Copolymer, Zinc PCA, Xanthan Gum",12,"Niacinamide, Panthenol","Parabens, Alcohol, Essential Oils, Silicones, Sulfates, Mineral Oil",,"Hydrating, Brightening, Dark Spots, Acne Fighting, Barrier Repair","May Worsen Dryness, May Worsen Irritation, May Worsen Eczema, May Worsen Oily Skin",14.19,thealoelab.com,,,,1270005,89500,,mid,,,,,,https://thealoelab.com/cdn/shop/files/k7.3.jpg?v=1776936747,og:image,"SCALP & HAIR TYPES: Oily Scalp CONCERN Extremely oily scalp FEATURES Formulated to control hair oiliness Reduces excess scalp oil in between washes Promotes a fresh scalp and hair Absorbs and helps prevent oil from traveling down the hair strands Suitable for all hair types Safe for colored hair RESULTS Controls scalp oil production to maintain a fresh, clean scalp and longer time between washes.",,,14.19,14.19,"Viscosity Controlling, Skin Conditioning, Solvent, Antifoaming, Antimicrobial, Humectant, Emulsion Stabilising, Surfactant - Cleansing",10,83,"Phenoxyethanol, Zinc Pca"
LBO-00264,Lebanese origin,Houseofsoap,Shea Hair Mask 300g,Wet Mask,Lebanon,https://lb.houseofsoap.com/product/shea-hair-mask-300g/,All,Sensitive,"tier 4, inferred: a general purpose formula","ALL INGREDIENTS Aqua (Water), Cetyl Alcohol, Guar Hydroxypropyltrimonium Chloride, Sweet Almond Oil (Prunus Amygdalus Dulcis), Glycerin, Lactic Acid, Hydrolyzed Wheat Protein, Panthenol, Shea Oil, Vitamin E, Hypnea Musciformis Extract, Laminaria Digitata Extract, Simondsia Chininses (Jojoba) Oil, Helianthus Annuus (Sunflower) Oil, Cocos Nucifera (Coconut) Oil, Theobroma Cacao (Cocoa) Butter, Butyrospermum Parkii (Shea Butter), Isopropyl Alcohol, Octyl Dodecanol, Parfum, Phenoxyethanol, Methylparaben, Ethylparaben, Propylparaben, EDTA",25,"Lactic Acid, Panthenol, Shea Butter, Jojoba Oil, Coconut Oil","Essential Oils, Silicones, Sulfates, Mineral Oil",,"Hydrating, Barrier Repair, Skin Texture, Reduces Large Pores, Scar Healing","May Worsen Dryness, May Worsen Irritation, May Worsen Eczema, May Trigger Acne, May Worsen Oily Skin",20.00,lb.houseofsoap.com,300,g,300.00,1790000,89500,0.0667,mid,,,,,,https://lb.houseofsoap.com/wp-content/uploads/2026/02/5283024103345-A.jpg,another tag,,,,20.00,20.00,"Skin Conditioning, Fragrance, Perfuming, Viscosity Controlling, Hair Conditioning, Preservative, Antistatic, Skin Protecting",16,64,"Ethylparaben, Hydrolyzed Wheat Protein, Methylparaben, Phenoxyethanol, Propylparaben"
LBO-00277,Lebanese origin,Houseofsoap,Goat Milk Hair Mask 300g,Wet Mask,Lebanon,https://lb.houseofsoap.com/product/goat-milk-hair-mask-300g/,Dry,Sensitive,"tier 4, inferred: occlusives high in the formula, no astringent","Shea Butter Protects hair from environmental damage, deeply moisturizing and nourishing the scalp and strands, ALL INGREDIENTS Aqua (Water), Cetyl Alcohol, Polyacrilamidopropyltrimonium Chloride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Aloe Vera Gel, Glycerin, Lactic Acid, Panthenol, Goat Milk, Vitamin E, Hypnea Musciformis Extract, Laminaria Digitata Extract, Simondsia Chinensis (Jojoba) Oil, Heliantus Annuus (Sunflower) Oil, Cocos Nucifera (Coconut) Oil, Thebroma Cacao (Cocoa Butter), Butyspermum Barki (Shea Butter), Isopropyl Alcohol, Octyldodecanol, Hydroxypropyl Guar, Parfum, Phenoxyethanol, Methylparaben, Ethylparaben, Propylparaben, EDTA",28,"Lactic Acid, Panthenol, Aloe Vera, Shea Butter, Jojoba Oil, Coconut Oil","Essential Oils, Silicones, Sulfates, Mineral Oil",,"Hydrating, Barrier Repair, Skin Texture, Reduces Large Pores, Scar Healing","May Worsen Dryness, May Worsen Irritation, May Worsen Eczema, May Trigger Acne, May Worsen Oily Skin",15.00,lb.houseofsoap.com,300,g,300.00,1342500,89500,0.0500,mid,,,,,,https://lb.houseofsoap.com/wp-content/uploads/2026/02/Hair-Mask-Goat-Milk-300g.jpg,another tag,,,,15.00,15.00,"Fragrance, Skin Conditioning, Perfuming, Viscosity Controlling, Preservative, Hair Conditioning, Skin Protecting, Emulsion Stabilising",18,64,"Ethylparaben, Methylparaben, Phenoxyethanol, Propylparaben"
LBO-00317,Lebanese origin,Houseofsoap,Carrot Oil Sunscreen Hair Oil 80ml,Sunscreen,Lebanon,https://lb.houseofsoap.com/product/carrot-oil-sunscreen-hair-oil-80ml/,All,Resistant,"tier 4, inferred: what a sunscreen is for",,,,,,Sun Protection,,12.00,lb.houseofsoap.com,80,ml,80.00,1074000,89500,0.1500,budget,,,,,,https://lb.houseofsoap.com/wp-content/uploads/2026/02/5283024119209-A.jpg,another tag,,,,12.00,12.00,,,,
LBO-00323,Lebanese origin,Houseofsoap,Beyloun Clay Shampoo Scrub 300g,Exfoliator,Lebanon,https://lb.houseofsoap.com/product/beyloun-clay-shampoo-scrub-300g/,Oily,Sensitive,"tier 4, inferred: oil absorbing or keratolytic actives, no occlusive","Enriched with Bentonite clay, pro-vitamin B5 and algae extract, it helps to reduce excess oils and leaves your hair feeling fresh and balanced, Benefits Removes dirt, oil, and buildup for clean, healthy hair, Hydrates and nourishes hair, leaving it soft and manageable, Fortifies hair to reduce breakage and improve resilience, Leaves hair with a natural, healthy shine, Test Results 98% of users experienced a thoroughly clean scalp and hair, 93% observed stronger, less breakable hair, 92% noticed a natural shine and smoothness in their hair, KEY INGREDIENTS Vitamin B5 Moisturizes and strengthens hair strands, preventing breakage and split ends, Walnut Shell Powder Gently exfoliates the scalp, removing dead skin cells and buildup for a revitalized and refreshed scalp, ALL INGREDIENTS Aqua (Water), Sodium Laureth Sulfate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Algae Extract, Cocamidopropyl Betaine, Pro-Vitamin B5, Vegetal Glycerin, Cocamide Diethanolamine, Lactic Acid, Beyloun Clay, Fragrance, Potassium Sorbate, Walnut Shell Powder, Sodium Benzoate, Polyquaternium-7",35,"Lactic Acid, Clay","Parabens, Alcohol, Essential Oils, Silicones, Mineral Oil",,Good For Oily Skin,"May Worsen Irritation, May Worsen Eczema, May Trigger Acne",15.00,lb.houseofsoap.com,300,g,300.00,1342500,89500,0.0500,mid,,,,,,https://lb.houseofsoap.com/wp-content/uploads/2026/02/Shampoo-Scrub-Beyloun-Clay-300g.jpg,another tag,,,,15.00,15.00,"Fragrance, Cleansing, Surfactant - Cleansing, Film Forming, Viscosity Controlling, Humectant, Skin Conditioning, Antistatic",8,26,"Polyquaternium-7, Potassium Sorbate, Sodium Benzoate"
LBO-00324,Lebanese origin,Houseofsoap,Shea Diamond Hair Serum Shea 80ml,Serum,Lebanon,https://lb.houseofsoap.com/product/shea-diamond-hair-serum-shea-80ml/,All,Resistant,"tier 4, inferred: what a serum is for","Cyclopentasiloxane, Dimethicone, Dimethicone Crosspolymer, Phenyl Trimethicone, Prunus Amygdalys Dulcis (Sweet Almond Oil), Shea Oil, Tocopheryl Acetate (Vitamin E), Panthenol (Pro-Vitamin B5), Mica, Fragrance",10,"Vitamin E, Panthenol","Parabens, Alcohol, Essential Oils, Sulfates, Mineral Oil",,,,18.00,lb.houseofsoap.com,80,ml,80.00,1611000,89500,0.2250,mid,,,,,,https://lb.houseofsoap.com/wp-content/uploads/2026/02/5283024122391-A.jpg,another tag,,,,18.00,18.00,"Skin Conditioning (5), Hair Conditioning (3), Skin Conditioning - Emollient (2), Antifoaming (2), Solvent (1), Skin Protecting (1), Emulsion Stabilising (1), Hair Fixing (1)",7,70,
LBO-00328,Lebanese origin,Houseofsoap,Bambini Hair Serum 80ml,Serum,Lebanon,https://lb.houseofsoap.com/product/bambini-hair-serum-80ml/,All,Resistant,"tier 4, inferred: what a serum is for","Cyclopentasiloxane, Dimethicone, Dimethicone Crosspolymer, Phenyl Trimethicone, Prunus Amygdalus (Almond) Oil, Cocos Nucifera (Coconut) Oil, Fragrance Oil, Tocopheryl Acetate (Vitamin E), Panthenol (Pro-Vitamin B5)",9,"Vitamin E, Panthenol, Coconut Oil","Parabens, Alcohol, Essential Oils, Sulfates, Mineral Oil",,,,25.00,lb.houseofsoap.com,80,ml,80.00,2237500,89500,0.3125,mid,,,,,,https://lb.houseofsoap.com/wp-content/uploads/2026/02/BAMBINI-HAIR-SERUM-1.jpg,another tag,,,,25.00,25.00,"Skin Conditioning (6), Hair Conditioning (4), Skin Conditioning - Emollient (2), Antifoaming (2), Solvent (1), Skin Protecting (1), Emulsion Stabilising (1), Hair Fixing (1)",7,78,
LBO-00364,Lebanese origin,Houseofsoap,Goat Milk Hair Serum 80ml,Serum,Lebanon,https://lb.houseofsoap.com/product/goat-milk-hair-serum-80ml/,All,Resistant,"tier 4, inferred: what a serum is for","Cyclopentasiloxane, Dimethicone, Dimethicone Crosspolymer, Phenyl Trimethicone, Simmondsia Chinensis (Jojoba Oil), Prunus Amygdalys Dulcis (Sweet Almond Oil), Tocopheryl Acetate (Vitamin E), Panthenol (Pro-Vitamin B5), Fragrance",9,"Vitamin E, Panthenol, Jojoba Oil","Parabens, Alcohol, Essential Oils, Sulfates, Mineral Oil",,,,18.00,lb.houseofsoap.com,80,ml,80.00,1611000,89500,0.2250,mid,,,,,,https://lb.houseofsoap.com/wp-content/uploads/2026/02/5283024121677-A.jpg,another tag,,,,18.00,18.00,"Skin Conditioning (5), Hair Conditioning (3), Skin Conditioning - Emollient (2), Antifoaming (2), Solvent (1), Skin Protecting (1), Emulsion Stabilising (1), Hair Fixing (1)",6,67,
LBO-00394,Lebanese origin,Paradise,Paradise Cosmetic Argan Oil Hair Mask - Paradise Cosmetic,Wet Mask,Lebanon,https://paradise-cosmetic.com/product/paradise-cosmetic-argan-oil-hair-mask/,All,Resistant,"tier 4, inferred: what a wet mask is for",,,,,,,,10.00,paradise-cosmetic.com,,,,895000,89500,,budget,,,,,,https://paradise-cosmetic.com/wp-content/uploads/2025/10/paradise-cosmetic-bioactive-hair-care-1-scaled.png,another tag,,,,10.00,10.00,,,,
LBO-00403,Lebanese origin,Paradise,Paradise Cosmetic Shea Butter Hair Conditioner - Paradise Cosmetic,General Moisturizer,Lebanon,https://paradise-cosmetic.com/product/paradise-cosmetic-shea-butter-hair-conditioner/,All,Resistant,"tier 4, inferred: what a general moisturizer is for",,,,,,Hydrating,,6.00,paradise-cosmetic.com,,,,537000,89500,,budget,,,,,,https://paradise-cosmetic.com/wp-content/uploads/2025/10/paradise-cosmetic-hair-treatment-conditioner-scaled.png,another tag,,,,6.00,6.00,,,,
LBO-00417,Lebanese origin,Samasoaps,"Sama Sidr, Rosemary & Damask Rose Hair Mask Powder",Wet Mask,Lebanon,https://samasoaps.com/products/sama-sidr-rosemary-damask-rose-hair-mask-powder,All,Sensitive,"tier 4, inferred: a general purpose formula","x.P, !0))), fr=new Set(k), cr=new Set([O.l, O.g, O.i, O.p, O.t, O.v]), lr=new Set([O.l, O.g, O.u, O.m, O.S]), I=new Set([O.l, O.h]), sr=new Set([O.g, O.S]), R=[O.l, O.g",20,,"Fragrance, Parabens, Alcohol, Essential Oils, Silicones, Sulfates, Mineral Oil",,Brightening,None identified in the formula,20.00,samasoaps.com,,,,1790000,89500,,mid,,,,,,https://samasoaps.com/cdn/shop/files/5e4007c7-4619-41cd-bd4a-d6d0d27a25ec.jpg?v=1784800050,og:image,"Restore your hair's natural beauty with Sama's botanical hair mask, expertly blended with Sidr, Rosemary, and Damask Rose. This traditional formula gently cleanses the scalp, nourishes every strand, and helps leave your hair stronger, softer, and naturally radiant. Benefits Sidr: Purifies the scalp, strengthens hair, and promotes a healthier hair care routine. Rosemary: Nourishes the scalp, suppor",,,20.00,20.00,,,,
LBO-00544,Lebanese origin,The Aloelab,"HAIR-SAVIOR, ALOE REJUVENATING SCALP & HAIR MASK",Wet Mask,Lebanon,https://thealoelab.com/products/hair-saviour-aloe-scalp-rejuvenator-gel,All,Resistant,"tier 4, inferred: what a wet mask is for",,,,,,,,6.82,thealoelab.com,,,,610390,89500,,budget,,,,,,https://thealoelab.com/cdn/shop/files/39_e98d5561-407c-4eb7-8f07-24a9f555be8d.png?v=1720686661,og:image,"When facing Hair fall, many people aren’t sure where to turn for help. The hair-savior, Aloe Rejuvenating Scalp & Hair Mask is Nature's best solution for the hair and scalp! Freshly prepared on-demand hours before delivery from our organic Aloe vera gel and concentrated with the best pure botanical essences for the hair & scalp: 100% pure Peppermint, Flaxseeds, and Rosemary essences! This natural",,,6.82,6.82,,,,
LBO-00569,Lebanese origin,Cosmaline,Collistar Pouch Set Protection Tanning Cream Spf30 + AS Shower Shampoo 150Ml,Sunscreen,Lebanon,https://shop.cosmaline.com/shop/d0010747-collistar-pouch-set-protection-tanning-cream-spf30-as-shower-shampoo-150ml-1417,All,Resistant,"tier 4, inferred: a general purpose formula","Aqua, Ethyl Butylacetylaminopropionate, Glycerin, Panthenol, Parfum, Alpha-Isomethyl lonone, Benzyl Salicylate, Citronellol, Hydroxycitronellal, Limonene, Spray evenly on exposed areas of the body, Do not rub, Avoid contact with eyes, mouth and sensitive/irritated skin",14,Panthenol,"Parabens, Alcohol, Silicones, Sulfates, Mineral Oil",,"Hydrating, Barrier Repair, Scar Healing","May Worsen Irritation, May Worsen Rosacea, May Worsen Eczema",,,150,ml,150.00,,,,,,,,,,https://shop.cosmaline.com/web/image/product.template/1417/image_1024?unique=01696fd,og:image,,,,,,"Perfuming, Solvent, Skin Conditioning, Hair Conditioning, Surfactant - Cleansing, Denaturant, Humectant, Oral Care",9,64,"Benzyl Salicylate, Citronellol, Hydroxycitronellal, Limonene"
